,date,description,language,source,text,title,url,title_compound,title_pos,title_neu,title_neg,title_sent,text_compound,text_pos,text_neu,text_neg,text_sent,tokens
35,2022-06-20,Major averages suffered their 10th losing week in 11 on fears that the Fed will hike rates aggressively to tame inflation at the risk of causing a recession.,en,"{'id': None, 'name': 'CNBC'}","Stock futures rose in overnight trading Monday following a brutal week as investors assessed a more aggressive Federal Reserve and rising chances of a recession.
Futures on the Dow Jones Industrial … [+1844 chars]",S&P 500 futures rise 1% as the market is set to rebound from a brutal week,https://www.cnbc.com/2022/06/20/stock-market-news-futures-open-to-close.html,-0.6249,0.0,0.773,0.227,-1,-0.7902,0.049,0.711,0.24,-1,"['Stock', 'future', 'rose', 'overnight', 'trading', 'Monday', 'following', 'brutal', 'week', 'investor', 'assessed', 'aggressive', 'Federal', 'Reserve', 'rising', 'chance', 'recession', 'Futures', 'Dow', 'Jones', 'Industrial', '+1844']"
36,2022-06-23,The major averages are looking to snap three-week losing streaks.,en,"{'id': None, 'name': 'CNBC'}","Stock futures slipped on Thursday evening as Wall Street looked to grind out a rare positive week in what has been a rough first half of the year.
Futures tied to the Dow Jones Industrial Average fe… [+1633 chars]",Stock futures fall slightly as Wall Street looks to snap losing streak,https://www.cnbc.com/2022/06/23/stock-market-news-futures-open-to-close.html,-0.3818,0.0,0.809,0.191,-1,0.5574,0.091,0.909,0.0,1,"['Stock', 'future', 'slipped', 'Thursday', 'evening', 'Wall', 'Street', 'looked', 'grind', 'rare', 'positive', 'week', 'rough', 'first', 'half', 'year', 'Futures', 'tied', 'Dow', 'Jones', 'Industrial', 'Average', 'fe…', '+1633']"
37,2022-06-27,"The stock market bounce is just a relief rally and investors should avoid getting sucked back in, according to Royal London's Trevor Greetham.",en,"{'id': None, 'name': 'CNBC'}","Traders work on the floor of the New York Stock Exchange (NYSE) in New York City, U.S., June 22, 2022. 
The stock market bounce in recent days is just a relief rally and investors should avoid getti… [+3616 chars]",Don't get 'sucked back in': Fund manager says investors should learn from past bear markets,https://www.cnbc.com/2022/06/27/fund-manager-investors-should-learn-from-past-bear-markets.html,0.357,0.15,0.85,0.0,1,0.2263,0.075,0.872,0.053,1,"['Traders', 'work', 'floor', 'New', 'York', 'Stock', 'Exchange', 'NYSE', 'New', 'York', 'City', 'U.S.', 'June', '22', '2022', 'stock', 'market', 'bounce', 'recent', 'day', 'relief', 'rally', 'investor', 'avoid', 'getti…', '+3616']"
38,2022-07-13,A recent study found seniors tend to misevaluate the risks they'll face when saving for retirement.,en,"{'id': None, 'name': 'CNBC'}","Selects editorial team works independently to review financial products and write articles we think our readers will find useful. We earn a commission from affiliate partners on many offers, but not … [+6085 chars]","When saving for retirement, seniors overestimate market volatility and underestimate life expectancy",https://www.cnbc.com/select/seniors-overestimate-market-volatility-when-saving-for-retirement/,-0.296,0.0,0.833,0.167,-1,0.2382,0.059,0.941,0.0,1,"['Selects', 'editorial', 'team', 'work', 'independently', 'review', 'financial', 'product', 'write', 'article', 'think', 'reader', 'find', 'useful', 'earn', 'commission', 'affiliate', 'partner', 'many', 'offer', '+6085']"
39,2022-07-07,"With tech stocks down dramatically from their 2021 highs, startups are trying to avoid the dreaded down round.",en,"{'id': None, 'name': 'CNBC'}","Cube CEO Christina Ross (middle) with her team
When Cube CEO Christina Ross kicked off fundraising efforts for her financial planning software startup in February, cloud stocks were already down 40%… [+8653 chars]",How startups are dealing with the hardest fundraising climate in more than a decade,https://www.cnbc.com/2022/07/07/startups-reckoning-with-an-end-to-cheap-capital-face-hard-decisions-.html,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,"['Cube', 'CEO', 'Christina', 'Ross', 'middle', 'team', 'Cube', 'CEO', 'Christina', 'Ross', 'kicked', 'fundraising', 'effort', 'financial', 'planning', 'software', 'startup', 'February', 'cloud', 'stock', 'already', '40', '+8653']"
40,2022-07-05,"Stocks staged a big midday reversal Tuesday, with falling bond yields giving a boost to growth stocks.",en,"{'id': None, 'name': 'CNBC'}","U.S. equities futures were little changed Tuesday night after the market staged a big midday reversal, with falling bond yields giving a boost to growth stocks, and ahead of a batch of economic data.… [+2978 chars]",S&P 500 futures are little changed after a late day rally and ahead of Fed minutes,https://www.cnbc.com/2022/07/05/stock-market-futures-open-to-close-news.html,0.0,0.0,1.0,0.0,0,0.7269,0.201,0.757,0.042,1,"['U.S.', 'equity', 'future', 'little', 'changed', 'Tuesday', 'night', 'market', 'staged', 'big', 'midday', 'reversal', 'falling', 'bond', 'yield', 'giving', 'boost', 'growth', 'stock', 'ahead', 'batch', 'economic', 'data.…', '+2978']"
41,2022-06-14,"""He has to hit us with some monster rate hikes to cool things down ... just to fix a problem not of his own making,"" the ""Mad Money"" host said.",en,"{'id': None, 'name': 'CNBC'}","CNBC's Jim Cramer on Tuesday called for Federal Reserve Chair Jerome Powell to implement aggressive interest rate hikes to tamp down inflation.
""Jay Powell can't solve the war in Ukraine. He can't g… [+1683 chars]",Jim Cramer calls for ‘monster rate hikes’ ahead of key Fed decision,https://www.cnbc.com/2022/06/14/jim-cramer-calls-for-monster-rate-hikes-ahead-of-key-fed-decision.html,0.0,0.0,1.0,0.0,0,0.6065,0.152,0.769,0.079,1,"['CNBC', 'Jim', 'Cramer', 'Tuesday', 'called', 'Federal', 'Reserve', 'Chair', 'Jerome', 'Powell', 'implement', 'aggressive', 'interest', 'rate', 'hike', 'tamp', 'inflation', 'Jay', 'Powell', 'ca', 'solve', 'war', 'Ukraine', 'ca', 'g…', '+1683']"
42,2022-06-23,U.S. stock futures rose Thursday after an attempt at a rebound fizzled the day before.,en,"{'id': None, 'name': 'CNBC'}","Here are the most important news, trends and analysis that investors need to start their trading day:
1. Stocks set for higher open as Wall Street tries for another rebound
Traders work on the floo… [+4271 chars]",5 things to know before the stock market opens Thursday,https://www.cnbc.com/2022/06/23/5-things-to-know-before-the-stock-market-opens-thursday-june-23.html,0.0,0.0,1.0,0.0,0,0.2716,0.055,0.945,0.0,1,"['important', 'news', 'trend', 'analysis', 'investor', 'need', 'start', 'trading', 'day', '1', 'Stocks', 'set', 'higher', 'open', 'Wall', 'Street', 'try', 'another', 'rebound', 'Traders', 'work', 'floo…', '+4271']"
43,2022-06-22,"U.S. stock futures fell Wednesday, pointing to an open that would give up most of the prior session's strong rally.",en,"{'id': None, 'name': 'CNBC'}","Here are the most important news, trends and analysis that investors need to start their trading day:
1. Wall Street set to gave back much of Tuesday's gains
Traders on the floor of the NYSE, June … [+3840 chars]",5 things to know before the stock market opens Wednesday,https://www.cnbc.com/2022/06/22/5-things-to-know-before-the-stock-market-opens-wednesday-june-22.html,0.0,0.0,1.0,0.0,0,0.5413,0.111,0.889,0.0,1,"['important', 'news', 'trend', 'analysis', 'investor', 'need', 'start', 'trading', 'day', '1', 'Wall', 'Street', 'set', 'gave', 'back', 'much', 'Tuesday', 'gain', 'Traders', 'floor', 'NYSE', 'June', '+3840']"
44,2022-06-29,"""The sector analysis everyone lives by these days is often a travesty of a mockery of a sham,"" the ""Mad Money"" host said.",en,"{'id': None, 'name': 'CNBC'}","CNBC's Jim Cramer on Wednesday told investors that despite what might be happening in the market, they shouldn't judge a stock based on its industry peers' performance.
""These days, it feels like up… [+1212 chars]",Cramer warns investors not to group all stocks of the same sector together – ‘No two stocks are truly alike’,https://www.cnbc.com/2022/06/29/cramer-warns-investors-not-to-group-all-stocks-of-the-same-sector-together-no-two-stocks-are-truly-alike.html,0.3612,0.136,0.798,0.066,1,0.3612,0.07,0.93,0.0,1,"['CNBC', 'Jim', 'Cramer', 'Wednesday', 'told', 'investor', 'despite', 'might', 'happening', 'market', 'judge', 'stock', 'based', 'industry', 'peer', 'performance', 'day', 'feel', 'like', 'up…', '+1212']"
45,2022-06-16,"""You don't fight the Fed and you don't fight the tape,"" the ""Mad Money"" host said.",en,"{'id': None, 'name': 'CNBC'}","CNBC's Jim Cramer on Thursday warned investors to wait for the market to stabilize before doing some buying.
""You don't fight the Fed and you don't fight the tape, which is heavily influenced of cou… [+1302 chars]","Hold off on buying stocks until the market slows down, Jim Cramer cautions",https://www.cnbc.com/2022/06/16/hold-off-on-buying-stocks-until-the-market-slows-down-jim-cramer-cautions.html,0.0,0.0,1.0,0.0,0,0.3111,0.108,0.84,0.052,1,"['CNBC', 'Jim', 'Cramer', 'Thursday', 'warned', 'investor', 'wait', 'market', 'stabilize', 'buying', 'fight', 'Fed', 'fight', 'tape', 'heavily', 'influenced', 'cou…', '+1302']"
46,2022-06-16,"China stocks have plummeted since last year, and valuations are now looking compelling, but tech titan Alibaba is no ""value trap,"" says portfolio manager Sid Choraria.",en,"{'id': None, 'name': 'CNBC'}","Investors may still be nervous about Chinese stocks despite massive declines that have made them compelling, but portfolio manager Sid Choraria assures tech titan Alibaba is no ""value trap.""
To clas… [+3257 chars]",Chinese stocks are looking cheap. Fund manager explains why he's betting on Alibaba,https://www.cnbc.com/2022/06/16/chinese-stocks-are-looking-cheap-fund-manager-explains-why-hes-betting-on-alibaba-.html,0.0,0.0,1.0,0.0,0,0.4854,0.188,0.703,0.109,1,"['Investors', 'may', 'still', 'nervous', 'Chinese', 'stock', 'despite', 'massive', 'decline', 'made', 'compelling', 'portfolio', 'manager', 'Sid', 'Choraria', 'assures', 'tech', 'titan', 'Alibaba', 'value', 'trap', 'clas…', '+3257']"
47,2022-07-14,Investors are expecting bank reports Friday from Wells Fargo and Citigroup.,en,"{'id': None, 'name': 'CNBC'}","U.S. stock futures rose slightly Thursday night after the Dow Jones Industrial Average declined following a disappointing start to second quarter earnings from the country's largest banks.
More majo… [+1696 chars]",Stock futures rise slightly as Wall Street awaits more major bank earnings,https://www.cnbc.com/2022/07/14/stock-market-futures-open-to-close-news.html,0.0772,0.106,0.894,0.0,1,-0.4939,0.0,0.901,0.099,-1,"['U.S.', 'stock', 'future', 'rose', 'slightly', 'Thursday', 'night', 'Dow', 'Jones', 'Industrial', 'Average', 'declined', 'following', 'disappointing', 'start', 'second', 'quarter', 'earnings', 'country', 'largest', 'bank', 'majo…', '+1696']"
48,2022-07-14,"A price crash, the collapse of key crypto projects, interconnected loans and the inability to repay debt have been key features of the latest downturn.",en,"{'id': None, 'name': 'CNBC'}","There's something about the latest crypto crash that makes it different from previous downturns.
The two words on every crypto investor's lips right now are undoubtedly ""crypto winter.""
Cryptocurre… [+8871 chars]",This ‘crypto winter’ is unlike any downturn in the history of digital currencies. Here's why,https://www.cnbc.com/2022/07/14/why-the-2022-crypto-winter-is-unlike-previous-bear-markets.html,0.0,0.0,1.0,0.0,0,-0.4019,0.0,0.917,0.083,-1,"['something', 'latest', 'crypto', 'crash', 'make', 'different', 'previous', 'downturn', 'two', 'word', 'every', 'crypto', 'investor', 'lip', 'right', 'undoubtedly', 'crypto', 'winter', 'Cryptocurre…', '+8871']"
49,2022-06-29,U.S. stock index futures were flat overnight trading Wednesday.,en,"{'id': None, 'name': 'CNBC'}","U.S. stock index futures were flat during overnight trading Wednesday, as the S&amp;P 500 prepares to wrap its worst first half in decades.
Futures contracts tied to the Dow Jones Industrial Average… [+3114 chars]",Stock futures are flat as S&P 500 tracks for worst first half of the year since 1970,https://www.cnbc.com/2022/06/29/stock-market-futures-open-to-close-news.html,-0.6249,0.0,0.796,0.204,-1,-0.6249,0.0,0.889,0.111,-1,"['U.S.', 'stock', 'index', 'future', 'flat', 'overnight', 'trading', 'Wednesday', 'P', 'prepares', 'wrap', 'worst', 'first', 'half', 'decade', 'Futures', 'contract', 'tied', 'Dow', 'Jones', 'Industrial', 'Average…', '+3114']"
50,2022-06-28,"""You've got to treat ugly moments like this one as buying opportunities,"" the ""Mad Money"" host said.",en,"{'id': None, 'name': 'CNBC'}","CNBC's Jim Cramer recommended four stocks investors should consider adding to portfolios after ugly days in the market like Tuesday.
""While this may be a bear market, as long as commodity prices kee… [+1331 chars]",Jim Cramer picks 4 'buyable' stocks to snap up after ugly market days,https://www.cnbc.com/2022/06/28/jim-cramer-picks-4-buyable-stocks-to-snap-up-after-ugly-market-days.html,-0.5106,0.0,0.769,0.231,-1,0.0,0.111,0.803,0.085,0,"['CNBC', 'Jim', 'Cramer', 'recommended', 'four', 'stock', 'investor', 'consider', 'adding', 'portfolio', 'ugly', 'day', 'market', 'like', 'Tuesday', 'may', 'bear', 'market', 'long', 'commodity', 'price', 'kee…', '+1331']"
51,2022-07-05,Futures in the Asia-Pacific pointed to a lower open in the region despite Wall Street recovering most of its losses by the close.,en,"{'id': None, 'name': 'CNBC'}","SINGAPORE Futures in the Asia-Pacific pointed to a lower open in the region despite Wall Street recovering most of its losses by the close.
The Nikkei futures contract in Chicago was at 26,240 while… [+1465 chars]",Asia-Pacific markets poised to open lower after Wall Street staged a comeback,https://www.cnbc.com/2022/07/06/asia-markets.html,-0.0516,0.152,0.682,0.167,-1,-0.6326,0.0,0.865,0.135,-1,"['SINGAPORE', 'Futures', 'Asia-Pacific', 'pointed', 'lower', 'open', 'region', 'despite', 'Wall', 'Street', 'recovering', 'loss', 'close', 'Nikkei', 'future', 'contract', 'Chicago', '26,240', 'while…', '+1465']"
52,2022-07-07,Stock futures inched downward ahead of Friday's key jobs report.,en,"{'id': None, 'name': 'CNBC'}","Stock futures slipped in overnight trading following a rally on Wall Street as investors await a key jobs report Friday.
Futures tied to the Dow Jones Industrial Average fell 31 points or 0.10% to 3… [+2124 chars]",Stock futures are slightly lower ahead of key jobs report,https://www.cnbc.com/2022/07/07/stock-market-futures-open-to-close-news.html,-0.228,0.0,0.825,0.175,-1,0.1027,0.04,0.96,0.0,1,"['Stock', 'future', 'slipped', 'overnight', 'trading', 'following', 'rally', 'Wall', 'Street', 'investor', 'await', 'key', 'job', 'report', 'Friday', 'Futures', 'tied', 'Dow', 'Jones', 'Industrial', 'Average', 'fell', '31', 'point', '0.10', '3…', '+2124']"
53,2022-06-15,U.S. stock index futures were modestly higher in overnight trading on Wednesday.,en,"{'id': None, 'name': 'CNBC'}","U.S. stock index futures were modestly higher during overnight trading on Wednesday after the Federal Reserve implemented the largest interest rate hike since 1994.
Futures contracts tied to the Dow… [+2781 chars]",Stock futures inch higher after Fed raises rates by most since 1994,https://www.cnbc.com/2022/06/15/stock-market-futures-open-to-close-news.html,0.0,0.0,1.0,0.0,0,0.4588,0.088,0.912,0.0,1,"['U.S.', 'stock', 'index', 'future', 'modestly', 'higher', 'overnight', 'trading', 'Wednesday', 'Federal', 'Reserve', 'implemented', 'largest', 'interest', 'rate', 'hike', 'since', '1994', 'Futures', 'contract', 'tied', 'Dow…', '+2781']"
54,2022-06-27,"Investors will monitor more data on Tuesday, including June consumer confidence and April home prices to gauge the health of the economy.",en,"{'id': None, 'name': 'CNBC'}","Stock futures rose slightly in overnight trading Monday following a losing day as investors prepare to rebalance their portfolios with the end of the quarter fast approaching.
Futures on the Dow Jon… [+1973 chars]",Stock index futures inch higher following a losing day Monday,https://www.cnbc.com/2022/06/27/stock-market-futures-open-to-close-news.html,-0.3818,0.0,0.755,0.245,-1,-0.3818,0.0,0.925,0.075,-1,"['Stock', 'future', 'rose', 'slightly', 'overnight', 'trading', 'Monday', 'following', 'losing', 'day', 'investor', 'prepare', 'rebalance', 'portfolio', 'end', 'quarter', 'fast', 'approaching', 'Futures', 'Dow', 'Jon…', '+1973']"
55,2022-07-11,Investors brace for reduced forward guidance this earnings season as companies grapple with rising interest rates and rapid inflationary pressures.,en,"{'id': None, 'name': 'CNBC'}","U.S. stock futures were little changed after hours Monday as Wall Street looks ahead to what many expect will be the start of a volatile second quarter earnings season this week.
Dow Jones Industria… [+1875 chars]",Stock futures are little changed as Wall Street looks ahead to the start of earnings season,https://www.cnbc.com/2022/07/11/stock-market-futures-open-to-close-news.html,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,"['U.S.', 'stock', 'future', 'little', 'changed', 'hour', 'Monday', 'Wall', 'Street', 'look', 'ahead', 'many', 'expect', 'start', 'volatile', 'second', 'quarter', 'earnings', 'season', 'week', 'Dow', 'Jones', 'Industria…', '+1875']"
56,2022-06-28,Stock futures were flat in overnight trading Tuesday after the major averages made a failed attempt at a bounce.,en,"{'id': None, 'name': 'CNBC'}","Stock futures were flat in overnight trading Tuesday after the major averages made a failed attempt at a bounce.
Futures tied to the Dow Jones Industrial Average edge 0.09% or 29 points, while the S… [+2665 chars]",Stock futures are flat after failed attempt at a rally,https://www.cnbc.com/2022/06/28/stock-market-futures-open-to-close-news.html,-0.5106,0.0,0.708,0.292,-1,-0.5106,0.0,0.912,0.088,-1,"['Stock', 'future', 'flat', 'overnight', 'trading', 'Tuesday', 'major', 'average', 'made', 'failed', 'attempt', 'bounce', 'Futures', 'tied', 'Dow', 'Jones', 'Industrial', 'Average', 'edge', '0.09', '29', 'point', 'S…', '+2665']"
57,2022-06-14,"""When the market comes down so far, so fast, you can find genuinely good buying opportunities,"" the ""Mad Money"" host said.",en,"{'id': None, 'name': 'CNBC'}","CNBC's Jim Cramer on Tuesday offered investors a list of stocks he believes will help investors' portfolios withstand the geopolitical and economic issues currently roiling the stock market.
""When t… [+1903 chars]","Jim Cramer says to consider buying these 10 cheap, high growth stocks with dividend protection",https://www.cnbc.com/2022/06/14/jim-cramer-says-to-consider-buying-these-10-cheap-high-growth-stocks-with-dividend-protection.html,0.3818,0.157,0.843,0.0,1,0.4019,0.083,0.917,0.0,1,"['CNBC', 'Jim', 'Cramer', 'Tuesday', 'offered', 'investor', 'list', 'stock', 'belief', 'help', 'investor', 'portfolio', 'withstand', 'geopolitical', 'economic', 'issue', 'currently', 'roiling', 'stock', 'market', 't…', '+1903']"
58,2022-06-24,The Dow rallied 800 points on Friday to cap a big rebound week for the markets.,en,"{'id': None, 'name': 'CNBC'}","The major averages bounced back this week: The S &amp; P 500 gained 5%, while the Nasdaq rose 6% and the Dow increased 4%. Like many tech stocks, Club name Meta Platforms (META) had a great week, and… [+4117 chars]","Investing Club: The week in review, the week ahead — June 24, 2022",https://www.cnbc.com/2022/06/24/investing-club-the-week-in-review-the-week-ahead-june-24-2022.html,0.0,0.0,1.0,0.0,0,0.8834,0.255,0.745,0.0,1,"['major', 'average', 'bounced', 'back', 'week', 'P', 'gained', '5', 'Nasdaq', 'rose', '6', 'Dow', 'increased', '4', 'Like', 'many', 'tech', 'stock', 'Club', 'name', 'Meta', 'Platforms', 'META', 'great', 'week', 'and…', '+4117']"
59,2022-07-07,"""You need to recognize that tech could have more than just a temporary bounce,"" the ""Mad Money"" host said.",en,"{'id': None, 'name': 'CNBC'}","CNBC's Jim Cramer said that the rally in tech stocks Thursday could spark a longer-term recovery, as the beaten-down names struggle to stay afloat in a seesawing market.
""You need to recognize that … [+2068 chars]","Tech stocks could have a sustained rally after Thursday’s bounce, Jim Cramer says",https://www.cnbc.com/2022/07/07/cramer-tech-stocks-could-have-sustained-rally-after-thursdays-bounce.html,0.0,0.0,1.0,0.0,0,-0.1027,0.054,0.881,0.065,-1,"['CNBC', 'Jim', 'Cramer', 'said', 'rally', 'tech', 'stock', 'Thursday', 'could', 'spark', 'longer-term', 'recovery', 'beaten-down', 'name', 'struggle', 'stay', 'afloat', 'seesawing', 'market', 'need', 'recognize', '+2068']"
60,2022-06-16,"Check out the companies making headlines in midday trading on Thursday, June 16.",en,"{'id': None, 'name': 'CNBC'}","Here are the stocks making headlines in midday trading Thursday.
Warner Bros. Discovery Shares dropped more than 8% following a downgrade to neutral from overweight by JPMorgan. Analysts said they'r… [+1921 chars]","Stocks making the biggest moves midday: Warner Bros. Discovery, Tesla, Carnival and more",https://www.cnbc.com/2022/06/16/stocks-making-the-biggest-moves-midday-warner-bros-discovery-tesla-carnival-and-more.html,0.0,0.0,1.0,0.0,0,-0.0772,0.065,0.861,0.074,-1,"['stock', 'making', 'headline', 'midday', 'trading', 'Thursday', 'Warner', 'Bros', 'Discovery', 'Shares', 'dropped', '8', 'following', 'downgrade', 'neutral', 'overweight', 'JPMorgan', 'Analysts', 'said', 'r…', '+1921']"
61,2022-06-16,"If you’re worried about a smaller 529 college savings plan balance, it may make sense to try and claim other credits while waiting for the account to recover.",en,"{'id': None, 'name': 'CNBC'}",The latest stock market decline may be troublesome if you're relying on a now-smaller 529 plan balance to cover college tuition this fall. But crafting a multi-year tax strategy may be one way to lig… [+3697 chars],College tuition bills are coming. Here are 3 ways to navigate them and give your 529 balance time to recover,https://www.cnbc.com/2022/06/16/how-to-navigate-college-tuition-and-help-your-529-balance-recover.html,0.0,0.0,1.0,0.0,0,-0.2846,0.0,0.941,0.059,-1,"['latest', 'stock', 'market', 'decline', 'may', 'troublesome', ""'re"", 'relying', 'now-smaller', '529', 'plan', 'balance', 'cover', 'college', 'tuition', 'fall', 'crafting', 'multi-year', 'tax', 'strategy', 'may', 'one', 'way', 'lig…', '+3697']"
62,2022-07-06,"Federal Reserve officials recognized that a ""more restrictive stance"" in policy could be suitable if inflation doesn't ease, the meeting minutes said.",en,"{'id': None, 'name': 'CNBC'}","SINGAPORE Asia-Pacific markets traded higher on Thursday as investors watch for market reaction to the latest Fed minutes.
Japan's Nikkei 225 gained 0.83%, and the Topix index rose 0.84%%.
In South… [+2137 chars]",Asia-Pacific markets poised to open mixed as investors react to Fed minutes,https://www.cnbc.com/2022/07/07/asia-markets-fed-minutes-currencies-oil.html,0.25,0.154,0.846,0.0,1,0.3818,0.075,0.925,0.0,1,"['SINGAPORE', 'Asia-Pacific', 'market', 'traded', 'higher', 'Thursday', 'investor', 'watch', 'market', 'reaction', 'latest', 'Fed', 'minute', 'Japan', 'Nikkei', '225', 'gained', '0.83', 'Topix', 'index', 'rose', '0.84', 'South…', '+2137']"
63,2022-07-13,Futures in the Asia-Pacific are poised to open lower on Thursday after a hotter-than-expected inflation report in the U.S.,en,"{'id': None, 'name': 'CNBC'}","SINGAPORE Futures in Asia-Pacific are poised to open lower Thursday after a hotter-than-expected inflation report in the U.S.
The Nikkei futures contract in Chicago was at 26,405 while its counterpa… [+1569 chars]",Asia-Pacific markets set to fall after U.S. inflation rises faster than expected,https://www.cnbc.com/2022/07/14/asia-markets-us-inflation-data-gdp-unemployment-earnings.html,0.0,0.0,1.0,0.0,0,-0.0516,0.06,0.873,0.066,-1,"['SINGAPORE', 'Futures', 'Asia-Pacific', 'poised', 'open', 'lower', 'Thursday', 'hotter-than-expected', 'inflation', 'report', 'U.S', 'Nikkei', 'future', 'contract', 'Chicago', '26,405', 'counterpa…', '+1569']"
64,2022-07-13,Stock futures fell Wednesday night ahead of Thursday's session.,en,"{'id': None, 'name': 'CNBC'}","Stock futures slipped Wednesday night as traders look ahead to earnings from major U.S. banks.
Dow Jones Industrial Average futures shed 62 points, or 0.20%. S&amp;P 500 and Nasdaq 100 futures were … [+1445 chars]",Stock futures slip after Wednesday's session as Wall Street awaits bank earnings,https://www.cnbc.com/2022/07/13/stock-futures-slip-after-wednesdays-session-as-wall-street-awaits-bank-earnings.html,0.0772,0.106,0.894,0.0,1,0.0,0.0,1.0,0.0,0,"['Stock', 'future', 'slipped', 'Wednesday', 'night', 'trader', 'look', 'ahead', 'earnings', 'major', 'U.S.', 'bank', 'Dow', 'Jones', 'Industrial', 'Average', 'future', 'shed', '62', 'point', '0.20', 'P', 'Nasdaq', '100', 'future', '+1445']"
65,2022-07-10,"Wall Street is looking ahead to big company earnings reports and key inflation data, on the heels of a strong employment report.",en,"{'id': None, 'name': 'CNBC'}","U.S. equities futures dipped slightly Sunday evening as Wall Street looked ahead to big company earnings reports and key inflation data, on the heels of a strong employment report.
Futures tied to t… [+2653 chars]",S&P 500 futures edge lower ahead of kickoff to earnings season,https://www.cnbc.com/2022/07/10/stock-market-futures-open-to-close-news.html,-0.296,0.0,0.82,0.18,-1,0.5106,0.091,0.909,0.0,1,"['U.S.', 'equity', 'future', 'dipped', 'slightly', 'Sunday', 'evening', 'Wall', 'Street', 'looked', 'ahead', 'big', 'company', 'earnings', 'report', 'key', 'inflation', 'data', 'heel', 'strong', 'employment', 'report', 'Futures', 'tied', 't…', '+2653']"
66,2022-06-17,"""That said, I think the economy has already weakened substantially here, so the pain might be over faster than you'd expect,"" Cramer said.",en,"{'id': None, 'name': 'CNBC'}","CNBC's Jim Cramer on Friday warned investors that any upcoming market rallies will be temporary as the Federal Reserve turns up the heat in its fight against inflation.
""Until we see a pattern of hi… [+2841 chars]",Cramer’s week ahead: 'Sell stocks into any rally’ as the Fed curbs any market bounce,https://www.cnbc.com/2022/06/17/cramers-week-ahead-sell-stocks-into-any-rally.html,0.0,0.0,1.0,0.0,0,-0.5719,0.0,0.879,0.121,-1,"['CNBC', 'Jim', 'Cramer', 'Friday', 'warned', 'investor', 'upcoming', 'market', 'rally', 'temporary', 'Federal', 'Reserve', 'turn', 'heat', 'fight', 'inflation', 'see', 'pattern', 'hi…', '+2841']"
67,2022-06-30,"""You have to be selective, which means sticking with the winners that we know are doing well,"" he said.",en,"{'id': None, 'name': 'CNBC'}","CNBC's Jim Cramer on Thursday gave investors three options for packaged food stocks they can seek refuge in, as the stock market continues to seesaw.
""With commodity costs coming down big, the food … [+2575 chars]",Jim Cramer says investors can hide in these three recession-proof packaged food stocks,https://www.cnbc.com/2022/06/30/jim-cramer-says-investors-can-hide-in-these-three-recession-proof-packaged-food-stocks.html,-0.1779,0.0,0.876,0.124,-1,0.0,0.0,1.0,0.0,0,"['CNBC', 'Jim', 'Cramer', 'Thursday', 'gave', 'investor', 'three', 'option', 'packaged', 'food', 'stock', 'seek', 'refuge', 'stock', 'market', 'continues', 'seesaw', 'commodity', 'cost', 'coming', 'big', 'food', '+2575']"
68,2022-06-14,"""The charts, as interpreted by Carley Garner, suggest this week could be a key moment for the S&P 500,"" the ""Mad Money"" host said.",en,"{'id': None, 'name': 'CNBC'}","CNBC's Jim Cramer on Tuesday said that there could be a ""key moment"" for investors to do some buying in the S&amp;P 500 this week, leaning on analysis from DeCarley Trading market strategist Carley G… [+2489 chars]","Charts suggest this week could be a ‘key moment’ for the S&P 500, Jim Cramer says",https://www.cnbc.com/2022/06/14/cramer-charts-suggest-this-week-could-be-a-key-moment-for-sp-500.html,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,"['CNBC', 'Jim', 'Cramer', 'Tuesday', 'said', 'could', 'key', 'moment', 'investor', 'buying', 'P', 'week', 'leaning', 'analysis', 'DeCarley', 'Trading', 'market', 'strategist', 'Carley', 'G…', '+2489']"
69,2022-06-24,"Polestar's SPAC deal has closed, and it now plans an aggressive global expansion",en,"{'id': None, 'name': 'CNBC'}","Shares of Polestar are set to debut under the ticker ""PSNY"" on Friday, making it the latest electric vehicle maker to go public via a merger with a special purpose acquisition company, or SPAC.
Pole… [+3270 chars]",Polestar set to become latest electric vehicle maker to go public via SPAC merger,https://www.cnbc.com/2022/06/24/polestar-psny-nasdaq-debut-growth-plans-2025.html,0.0,0.0,1.0,0.0,0,0.5994,0.129,0.871,0.0,1,"['Shares', 'Polestar', 'set', 'debut', 'ticker', 'PSNY', 'Friday', 'making', 'latest', 'electric', 'vehicle', 'maker', 'go', 'public', 'via', 'merger', 'special', 'purpose', 'acquisition', 'company', 'SPAC', 'Pole…', '+3270']"
